event_id,bus_id,pass_id,segment_id,timestamp_start,timestamp_peak,timestamp_end,latitude,longitude,event_type,severity,ground_truth,detection_probability
E_00778,BUS_006,PASS_01_006_01,SEG_139,2026-09-18T06:51:06.800000,2026-09-18T06:51:07.800000,2026-09-18T06:51:08.800000,9.850914724056198,76.21813359177288,BROKEN_PATCH,1,1,0.782
E_00779,BUS_006,PASS_01_006_01,SEG_141,2026-09-18T06:51:05.600000,2026-09-18T06:51:06.700000,2026-09-18T06:51:07.800000,9.850419998097065,76.21624786394632,BROKEN_PATCH,5,1,0.97
E_00780,BUS_006,PASS_01_006_01,SEG_143,2026-09-18T06:51:04.800000,2026-09-18T06:51:05.600000,2026-09-18T06:51:06.400000,9.84991851028634,76.21429641000522,BROKEN_PATCH,5,1,0.97
E_00781,BUS_006,PASS_01_006_01,SEG_145,2026-09-18T06:51:08.900000,2026-09-18T06:51:10.300000,2026-09-18T06:51:11.700000,9.84971596898634,76.21209919012428,BROKEN_PATCH,5,1,0.919
E_00782,BUS_006,PASS_01_006_01,SEG_147,2026-09-18T06:51:06.200000,2026-09-18T06:51:06.700000,2026-09-18T06:51:07.200000,9.84947961424762,76.2094244539298,SPEED_BREAKER,2,1,0.745
E_00783,BUS_006,PASS_01_006_01,SEG_149,2026-09-18T06:51:06.700000,2026-09-18T06:51:07.200000,2026-09-18T06:51:07.700000,9.849818369924071,76.20734673592678,SPEED_BREAKER,2,1,0.768
E_00784,BUS_006,PASS_01_006_01,SEG_150,2026-09-18T06:51:08.900000,2026-09-18T06:51:09.400000,2026-09-18T06:51:09.900000,9.85072682240678,76.20623131621856,SPEED_BREAKER,3,1,0.857
E_00785,BUS_006,PASS_01_006_01,SEG_152,2026-09-18T06:51:06.300000,2026-09-18T06:51:06.800000,2026-09-18T06:51:07.300000,9.85242786367791,76.20469048692962,SPEED_BREAKER,4,1,0.952
E_00786,BUS_006,PASS_01_006_02,SEG_023,2026-09-18T09:21:07.900000,2026-09-18T09:21:08.400000,2026-09-18T09:21:08.900000,9.94655199042183,76.28007954685381,SPEED_BREAKER,1,1,0.709
E_00787,BUS_006,PASS_01_006_02,SEG_024,2026-09-18T09:21:04.200000,2026-09-18T09:21:04.700000,2026-09-18T09:21:05.200000,9.945884299552821,76.2792935367388,SPEED_BREAKER,5,1,0.955
E_00788,BUS_006,PASS_01_006_02,SEG_025,2026-09-18T09:21:03.100000,2026-09-18T09:21:03.600000,2026-09-18T09:21:04.100000,9.94552518484469,76.27858491688504,SPEED_BREAKER,2,1,0.878
E_00789,BUS_006,PASS_01_006_02,SEG_028,2026-09-18T09:21:07.800000,2026-09-18T09:21:08.300000,2026-09-18T09:21:08.800000,9.943989552230123,76.27534098485759,SPEED_BREAKER,2,1,0.785
E_00790,BUS_006,PASS_01_006_02,SEG_029,2026-09-18T09:21:03.900000,2026-09-18T09:21:04.400000,2026-09-18T09:21:04.900000,9.943438619752088,76.27439636847626,SPEED_BREAKER,2,1,0.783
E_00791,BUS_006,PASS_01_006_02,SEG_033,2026-09-18T09:21:05.900000,2026-09-18T09:21:06.400000,2026-09-18T09:21:06.900000,9.940019081357654,76.27092815044573,SPEED_BREAKER,1,1,0.725
E_00792,BUS_006,PASS_01_006_02,SEG_035,2026-09-18T09:21:05.600000,2026-09-18T09:21:06.100000,2026-09-18T09:21:06.600000,9.9383481407716,76.26945170068888,SPEED_BREAKER,1,1,0.693
E_00793,BUS_006,PASS_01_006_02,SEG_036,2026-09-18T09:21:06,2026-09-18T09:21:06.500000,2026-09-18T09:21:07,9.937458246858142,76.26862740276225,POTHOLE,4,1,0.916
E_00794,BUS_006,PASS_01_006_02,SEG_037,2026-09-18T09:21:04.500000,2026-09-18T09:21:05,2026-09-18T09:21:05.500000,9.936732927404078,76.26801276207262,POTHOLE,2,1,0.792
E_00795,BUS_006,PASS_01_006_02,SEG_039,2026-09-18T09:21:04.500000,2026-09-18T09:21:05,2026-09-18T09:21:05.500000,9.935994724506296,76.26617752897691,POTHOLE,5,1,0.92
E_00796,BUS_006,PASS_01_006_02,SEG_041,2026-09-18T09:21:07.300000,2026-09-18T09:21:07.800000,2026-09-18T09:21:08.300000,9.93565721774199,76.26343179493479,POTHOLE,1,1,0.803
E_00797,BUS_006,PASS_01_006_02,SEG_042,2026-09-18T09:21:03.200000,2026-09-18T09:21:03.700000,2026-09-18T09:21:04.200000,9.935255252858708,76.26228662730134,POTHOLE,5,1,0.927
E_00798,BUS_006,PASS_01_006_02,SEG_043,2026-09-18T09:21:04,2026-09-18T09:21:04.500000,2026-09-18T09:21:05,9.935044702800283,76.26154167712558,POTHOLE,4,1,0.851
E_00799,BUS_006,PASS_01_006_02,SEG_044,2026-09-18T09:21:04.300000,2026-09-18T09:21:04.800000,2026-09-18T09:21:05.300000,9.93455811285191,76.26018558420802,POTHOLE,4,1,0.965
E_00800,BUS_006,PASS_01_006_02,SEG_046,2026-09-18T09:21:07,2026-09-18T09:21:07.500000,2026-09-18T09:21:08,9.934184308869485,76.25819699562683,POTHOLE,4,1,0.968
E_00801,BUS_006,PASS_01_006_02,SEG_048,2026-09-18T09:21:03.900000,2026-09-18T09:21:07.200000,2026-09-18T09:21:10.500000,9.933694433075743,76.25641585558525,ROUGHNESS,3,1,0.854
E_00802,BUS_006,PASS_01_006_02,SEG_049,2026-09-18T09:21:02.700000,2026-09-18T09:21:05.400000,2026-09-18T09:21:08.100000,9.933512717447599,76.25540906260254,ROUGHNESS,2,1,0.809
E_00803,BUS_006,PASS_01_006_02,SEG_050,2026-09-18T09:21:07.600000,2026-09-18T09:21:08.100000,2026-09-18T09:21:08.600000,9.93311154425309,76.25424788284768,POTHOLE,4,1,0.873
E_00804,BUS_006,PASS_01_006_02,SEG_051,2026-09-18T09:21:06.700000,2026-09-18T09:21:07.200000,2026-09-18T09:21:07.700000,9.932226858059645,76.25300841783483,POTHOLE,3,1,0.889
E_00805,BUS_006,PASS_01_006_02,SEG_053,2026-09-18T09:21:03.300000,2026-09-18T09:21:06.900000,2026-09-18T09:21:10.500000,9.93114109866012,76.25100892245476,ROUGHNESS,3,1,0.863
E_00806,BUS_006,PASS_01_006_02,SEG_054,2026-09-18T09:21:04.100000,2026-09-18T09:21:06.800000,2026-09-18T09:21:09.500000,9.930791239401739,76.24980760789549,ROUGHNESS,2,1,0.834
E_00807,BUS_006,PASS_01_006_02,SEG_058,2026-09-18T09:21:03.600000,2026-09-18T09:21:07.500000,2026-09-18T09:21:11.400000,9.928462207038152,76.24646596148581,ROUGHNESS,1,1,0.716
E_00808,BUS_006,PASS_01_006_02,SEG_059,2026-09-18T09:21:03.900000,2026-09-18T09:21:07.500000,2026-09-18T09:21:11.100000,9.92746358722696,76.2456268248719,ROUGHNESS,5,1,0.97
E_00809,BUS_006,PASS_01_006_02,SEG_060,2026-09-18T09:21:07.500000,2026-09-18T09:21:08,2026-09-18T09:21:08.500000,9.926614045298766,76.24488495106225,POTHOLE,4,1,0.867
E_00810,BUS_006,PASS_01_006_02,SEG_061,2026-09-18T09:21:05.800000,2026-09-18T09:21:06.300000,2026-09-18T09:21:06.800000,9.925632041928921,76.24415857143866,POTHOLE,3,1,0.797
E_00811,BUS_006,PASS_01_006_02,SEG_063,2026-09-18T09:21:04,2026-09-18T09:21:07.300000,2026-09-18T09:21:10.600000,9.924382707452255,76.24289190387259,ROUGHNESS,1,1,0.713
E_00812,BUS_006,PASS_01_006_02,SEG_064,2026-09-18T09:21:04.300000,2026-09-18T09:21:04.800000,2026-09-18T09:21:05.300000,9.923846279501893,76.24220826565995,POTHOLE,5,1,0.97
E_00813,BUS_006,PASS_01_006_02,SEG_067,2026-09-18T09:21:06.800000,2026-09-18T09:21:07.300000,2026-09-18T09:21:07.800000,9.921387897660052,76.24027334337599,POTHOLE,1,1,0.685
E_00814,BUS_006,PASS_01_006_02,SEG_068,2026-09-18T09:21:08.300000,2026-09-18T09:21:08.800000,2026-09-18T09:21:09.300000,9.920016817386987,76.23947368267223,POTHOLE,2,1,0.758
E_00815,BUS_006,PASS_01_006_02,SEG_074,2026-09-18T09:21:05.200000,2026-09-18T09:21:06.400000,2026-09-18T09:21:07.600000,9.913587313476128,76.23538884110154,BROKEN_PATCH,4,1,0.917
E_00816,BUS_006,PASS_01_006_02,SEG_076,2026-09-18T09:21:05.300000,2026-09-18T09:21:06.200000,2026-09-18T09:21:07.100000,9.911173016336605,76.23526688054355,BROKEN_PATCH,3,1,0.839
E_00817,BUS_006,PASS_01_006_02,SEG_078,2026-09-18T09:21:07.300000,2026-09-18T09:21:08.300000,2026-09-18T09:21:09.300000,9.90934959577009,76.23583616653289,BROKEN_PATCH,3,1,0.829
E_00818,BUS_006,PASS_01_006_02,SEG_081,2026-09-18T09:21:03.400000,2026-09-18T09:21:04.400000,2026-09-18T09:21:05.400000,9.90648835116203,76.23668689666738,BROKEN_PATCH,3,1,0.915
E_00819,BUS_006,PASS_01_006_02,SEG_087,2026-09-18T09:21:07.400000,2026-09-18T09:21:07.900000,2026-09-18T09:21:08.400000,9.899795968503078,76.23789781423247,SPEED_BREAKER,2,1,0.812
E_00820,BUS_006,PASS_01_006_02,SEG_089,2026-09-18T09:21:08.800000,2026-09-18T09:21:09.400000,2026-09-18T09:21:10,9.897658642192862,76.23820766270055,SPEED_BREAKER,3,1,0.808
E_00821,BUS_006,PASS_01_006_02,SEG_095,2026-09-18T09:21:09.300000,2026-09-18T09:21:09.900000,2026-09-18T09:21:10.500000,9.889324014962039,76.23857081582605,SPEED_BREAKER,1,1,0.709
E_00822,BUS_006,PASS_01_006_02,SEG_098,2026-09-18T09:21:09,2026-09-18T09:21:09.600000,2026-09-18T09:21:10.200000,9.886313656843983,76.23841573092642,SPEED_BREAKER,5,1,0.942
E_00823,BUS_006,PASS_01_006_02,SEG_100,2026-09-18T09:21:06.600000,2026-09-18T09:21:07.200000,2026-09-18T09:21:07.800000,9.883978702452955,76.23839472308643,SPEED_BREAKER,1,1,0.789
E_00824,BUS_006,PASS_01_006_02,SEG_101,2026-09-18T09:21:05.500000,2026-09-18T09:21:09.400000,2026-09-18T09:21:13.300000,9.882656555744958,76.23847081765021,ROUGHNESS,2,1,0.744
E_00825,BUS_006,PASS_01_006_02,SEG_104,2026-09-18T09:21:07.900000,2026-09-18T09:21:08.500000,2026-09-18T09:21:09.100000,9.879211164502598,76.2383822020087,SPEED_BREAKER,1,1,0.717
E_00826,BUS_006,PASS_01_006_02,SEG_106,2026-09-18T09:21:06.800000,2026-09-18T09:21:10.700000,2026-09-18T09:21:14.600000,9.876741328600511,76.23925899135965,ROUGHNESS,5,1,0.941
E_00827,BUS_006,PASS_01_006_02,SEG_107,2026-09-18T09:21:11.100000,2026-09-18T09:21:11.600000,2026-09-18T09:21:12.100000,9.875183061525233,76.23976472620603,POTHOLE,5,1,0.844
E_00828,BUS_006,PASS_01_006_02,SEG_107,2026-09-18T09:21:02.500000,2026-09-18T09:21:06.400000,2026-09-18T09:21:10.300000,9.875652675976294,76.23955773015305,ROUGHNESS,5,1,0.97
E_00829,BUS_006,PASS_01_006_02,SEG_108,2026-09-18T09:21:09.200000,2026-09-18T09:21:09.700000,2026-09-18T09:21:10.200000,9.87429896660035,76.24004146279685,POTHOLE,5,1,0.927
E_00830,BUS_006,PASS_01_006_02,SEG_109,2026-09-18T09:21:07.600000,2026-09-18T09:21:11.500000,2026-09-18T09:21:15.400000,9.873301089657438,76.24027019206135,ROUGHNESS,5,1,0.909
E_00831,BUS_006,PASS_01_006_02,SEG_110,2026-09-18T09:21:07.600000,2026-09-18T09:21:08.100000,2026-09-18T09:21:08.600000,9.872359217436,76.24049868579972,POTHOLE,4,1,0.91
E_00832,BUS_006,PASS_01_006_02,SEG_111,2026-09-18T09:21:06,2026-09-18T09:21:06.500000,2026-09-18T09:21:07,9.871025476169596,76.2407562687668,POTHOLE,1,1,0.732
E_00833,BUS_006,PASS_01_006_02,SEG_112,2026-09-18T09:21:08.400000,2026-09-18T09:21:08.700000,2026-09-18T09:21:09,9.869730418583572,76.24064300769577,POTHOLE,4,1,0.894
E_00834,BUS_006,PASS_01_006_02,SEG_112,2026-09-18T09:21:02.500000,2026-09-18T09:21:05.400000,2026-09-18T09:21:08.300000,9.869903317094199,76.24083983386873,ROUGHNESS,1,1,0.786
E_00835,BUS_006,PASS_01_006_02,SEG_113,2026-09-18T09:21:10.700000,2026-09-18T09:21:11.200000,2026-09-18T09:21:11.700000,9.86881736537526,76.24005173015144,POTHOLE,1,1,0.754
E_00836,BUS_006,PASS_01_006_02,SEG_114,2026-09-18T09:21:02.700000,2026-09-18T09:21:05.800000,2026-09-18T09:21:08.900000,9.868055015341971,76.23965699673651,ROUGHNESS,2,1,0.79
E_00837,BUS_006,PASS_01_006_02,SEG_115,2026-09-18T09:21:03.300000,2026-09-18T09:21:07.200000,2026-09-18T09:21:11.100000,9.867126909567428,76.2390720216691,ROUGHNESS,2,1,0.804
E_00838,BUS_006,PASS_01_006_02,SEG_116,2026-09-18T09:21:08.600000,2026-09-18T09:21:09.100000,2026-09-18T09:21:09.600000,9.86563708695895,76.23815784469477,POTHOLE,4,1,0.938
E_00839,BUS_006,PASS_01_006_02,SEG_117,2026-09-18T09:21:07.600000,2026-09-18T09:21:08.100000,2026-09-18T09:21:08.600000,9.864610887839985,76.23722623882675,POTHOLE,5,1,0.97
E_00840,BUS_006,PASS_01_006_02,SEG_119,2026-09-18T09:21:04.400000,2026-09-18T09:21:08.300000,2026-09-18T09:21:12.200000,9.863087210034841,76.2358581119074,ROUGHNESS,4,1,0.848
E_00841,BUS_006,PASS_01_006_02,SEG_121,2026-09-18T09:21:06.200000,2026-09-18T09:21:07.600000,2026-09-18T09:21:09,9.861315782486304,76.23435941325602,BROKEN_PATCH,3,1,0.818
E_00842,BUS_006,PASS_01_006_02,SEG_122,2026-09-18T09:21:04.600000,2026-09-18T09:21:05.900000,2026-09-18T09:21:07.200000,9.86036082208405,76.23361131918678,BROKEN_PATCH,3,1,0.834
E_00843,BUS_006,PASS_01_006_02,SEG_123,2026-09-18T09:21:08.500000,2026-09-18T09:21:08.500000,2026-09-18T09:21:08.500000,9.859260897832751,76.232794275396,POTHOLE,5,1,0.97
E_00844,BUS_006,PASS_01_006_02,SEG_123,2026-09-18T09:21:05.600000,2026-09-18T09:21:07,2026-09-18T09:21:08.400000,9.859470228745,76.2328455850787,BROKEN_PATCH,3,1,0.857
E_00845,BUS_006,PASS_01_006_02,SEG_124,2026-09-18T09:21:05.900000,2026-09-18T09:21:09.800000,2026-09-18T09:21:13.700000,9.858304642619306,76.23198192817384,ROUGHNESS,5,1,0.88
E_00846,BUS_006,PASS_01_006_02,SEG_125,2026-09-18T09:21:05.300000,2026-09-18T09:21:05.800000,2026-09-18T09:21:06.300000,9.85754170193559,76.2317749756105,POTHOLE,1,1,0.806
E_00847,BUS_006,PASS_01_006_02,SEG_133,2026-09-18T09:21:05.800000,2026-09-18T09:21:06.900000,2026-09-18T09:21:08,9.853102154778522,76.22434680111174,BROKEN_PATCH,3,1,0.852
E_00848,BUS_006,PASS_01_006_02,SEG_136,2026-09-18T09:21:04.200000,2026-09-18T09:21:05.300000,2026-09-18T09:21:06.400000,9.852088860664114,76.2215227679686,BROKEN_PATCH,2,1,0.819
E_00849,BUS_006,PASS_01_006_02,SEG_137,2026-09-18T09:21:09.800000,2026-09-18T09:21:11.200000,2026-09-18T09:21:12.600000,9.851618279329841,76.21987162332115,BROKEN_PATCH,1,1,0.746
E_00850,BUS_006,PASS_01_006_02,SEG_139,2026-09-18T09:21:05,2026-09-18T09:21:06.100000,2026-09-18T09:21:07.200000,9.851014459911092,76.21809432283133,BROKEN_PATCH,1,1,0.819
E_00851,BUS_006,PASS_01_006_02,SEG_145,2026-09-18T09:21:06.300000,2026-09-18T09:21:07.700000,2026-09-18T09:21:09.100000,9.84982259682831,76.21239829227062,BROKEN_PATCH,3,1,0.841
E_00852,BUS_006,PASS_01_006_02,SEG_147,2026-09-18T09:21:09.700000,2026-09-18T09:21:10.300000,2026-09-18T09:21:10.900000,9.84962814104672,76.20922132229012,SPEED_BREAKER,3,1,0.88
E_00853,BUS_006,PASS_01_006_02,SEG_148,2026-09-18T09:21:07.600000,2026-09-18T09:21:08.100000,2026-09-18T09:21:08.600000,9.849381981889248,76.2080844725108,SPEED_BREAKER,2,1,0.749
E_00854,BUS_006,PASS_01_006_02,SEG_149,2026-09-18T09:21:08.600000,2026-09-18T09:21:09.200000,2026-09-18T09:21:09.800000,9.849834071212719,76.20727504403318,SPEED_BREAKER,2,1,0.751
E_00855,BUS_006,PASS_01_006_02,SEG_152,2026-09-18T09:21:04.900000,2026-09-18T09:21:05.400000,2026-09-18T09:21:05.900000,9.852340006931732,76.20479589349053,SPEED_BREAKER,4,1,0.865
E_00856,BUS_006,PASS_01_006_02,SEG_154,2026-09-18T09:21:08.100000,2026-09-18T09:21:08.600000,2026-09-18T09:21:09.100000,9.853717761932204,76.20310502620363,SPEED_BREAKER,5,1,0.887
E_00857,BUS_006,PASS_01_006_02,SEG_157,2026-09-18T09:21:08,2026-09-18T09:21:08.600000,2026-09-18T09:21:09.200000,9.856781423723001,76.20083713161247,SPEED_BREAKER,1,1,0.731
E_00858,BUS_007,PASS_01_007_01,SEG_023,2026-09-18T06:30:05.200000,2026-09-18T06:30:05.700000,2026-09-18T06:30:06.200000,9.946700609971236,76.2803814822419,SPEED_BREAKER,3,1,0.822
E_00859,BUS_007,PASS_01_007_01,SEG_024,2026-09-18T06:30:03.500000,2026-09-18T06:30:04,2026-09-18T06:30:04.500000,9.945979232633778,76.2793071234505,SPEED_BREAKER,4,1,0.923
E_00860,BUS_007,PASS_01_007_01,SEG_028,2026-09-18T06:30:06.700000,2026-09-18T06:30:07.200000,2026-09-18T06:30:07.700000,9.944190054768702,76.27540532397087,SPEED_BREAKER,3,1,0.85
E_00861,BUS_007,PASS_01_007_01,SEG_029,2026-09-18T06:30:06.700000,2026-09-18T06:30:07.200000,2026-09-18T06:30:07.700000,9.943241534262338,76.27409356791837,SPEED_BREAKER,1,1,0.75
E_00862,BUS_007,PASS_01_007_01,SEG_033,2026-09-18T06:30:05.600000,2026-09-18T06:30:06.100000,2026-09-18T06:30:06.600000,9.940038926133393,76.27086822503965,SPEED_BREAKER,3,1,0.802
E_00863,BUS_007,PASS_01_007_01,SEG_035,2026-09-18T06:30:05.600000,2026-09-18T06:30:06.100000,2026-09-18T06:30:06.600000,9.938276573883552,76.2693596465851,SPEED_BREAKER,5,1,0.951
E_00864,BUS_007,PASS_01_007_01,SEG_037,2026-09-18T06:30:03.200000,2026-09-18T06:30:03.700000,2026-09-18T06:30:04.200000,9.936850054696396,76.26798392623293,POTHOLE,2,1,0.816
E_00865,BUS_007,PASS_01_007_01,SEG_038,2026-09-18T06:30:03.700000,2026-09-18T06:30:04.200000,2026-09-18T06:30:04.700000,9.936248949332404,76.26721456391016,POTHOLE,1,1,0.75
E_00866,BUS_007,PASS_01_007_01,SEG_039,2026-09-18T06:30:05.100000,2026-09-18T06:30:05.600000,2026-09-18T06:30:06.100000,9.936018788502173,76.26607849992101,POTHOLE,3,1,0.876
E_00867,BUS_007,PASS_01_007_01,SEG_040,2026-09-18T06:30:05.800000,2026-09-18T06:30:06.300000,2026-09-18T06:30:06.800000,9.93563920694789,76.26470805601595,POTHOLE,4,1,0.865
E_00868,BUS_007,PASS_01_007_01,SEG_042,2026-09-18T06:30:03.400000,2026-09-18T06:30:03.900000,2026-09-18T06:30:04.400000,9.935328010548174,76.26225829025621,POTHOLE,1,1,0.722
E_00869,BUS_007,PASS_01_007_01,SEG_043,2026-09-18T06:30:06.500000,2026-09-18T06:30:07,2026-09-18T06:30:07.500000,9.935034146224648,76.26104872779379,POTHOLE,3,1,0.809
E_00870,BUS_007,PASS_01_007_01,SEG_046,2026-09-18T06:30:05.800000,2026-09-18T06:30:06.300000,2026-09-18T06:30:06.800000,9.934297105063573,76.25836844791903,POTHOLE,1,1,0.73
E_00871,BUS_007,PASS_01_007_01,SEG_048,2026-09-18T06:30:02.800000,2026-09-18T06:30:05.700000,2026-09-18T06:30:08.600000,9.933787165814088,76.25621189657723,ROUGHNESS,4,1,0.89
E_00872,BUS_007,PASS_01_007_01,SEG_049,2026-09-18T06:30:02.700000,2026-09-18T06:30:05.100000,2026-09-18T06:30:07.500000,9.933529776822681,76.25539178043256,ROUGHNESS,5,1,0.957
E_00873,BUS_007,PASS_01_007_01,SEG_050,2026-09-18T06:30:11.100000,2026-09-18T06:30:11.600000,2026-09-18T06:30:12.100000,9.932879616117065,76.25393903063028,POTHOLE,1,1,0.694
E_00874,BUS_007,PASS_01_007_01,SEG_053,2026-09-18T06:30:05.900000,2026-09-18T06:30:09.200000,2026-09-18T06:30:12.500000,9.931121638749284,76.25073419730687,ROUGHNESS,2,1,0.774
E_00875,BUS_007,PASS_01_007_01,SEG_054,2026-09-18T06:30:03.800000,2026-09-18T06:30:06.200000,2026-09-18T06:30:08.600000,9.930656435013068,76.24980105463733,ROUGHNESS,4,1,0.837
E_00876,BUS_007,PASS_01_007_01,SEG_057,2026-09-18T06:30:04.300000,2026-09-18T06:30:04.800000,2026-09-18T06:30:05.300000,9.929260270862455,76.24739618321894,POTHOLE,3,1,0.878
E_00877,BUS_007,PASS_01_007_01,SEG_058,2026-09-18T06:30:06,2026-09-18T06:30:06.400000,2026-09-18T06:30:06.700000,9.928637203297448,76.24652353751625,POTHOLE,4,1,0.924
E_00878,BUS_007,PASS_01_007_01,SEG_058,2026-09-18T06:30:06.800000,2026-09-18T06:30:10.700000,2026-09-18T06:30:14.600000,9.928193572196095,76.2462185325465,ROUGHNESS,3,1,0.838
E_00879,BUS_007,PASS_01_007_01,SEG_060,2026-09-18T06:30:09,2026-09-18T06:30:09.500000,2026-09-18T06:30:10,9.92638036205675,76.24461346142458,POTHOLE,2,1,0.869
E_00880,BUS_007,PASS_01_007_01,SEG_061,2026-09-18T06:30:04.300000,2026-09-18T06:30:04.800000,2026-09-18T06:30:05.300000,9.925725782227826,76.24419219682271,POTHOLE,2,1,0.807
E_00881,BUS_007,PASS_01_007_01,SEG_063,2026-09-18T06:30:05.100000,2026-09-18T06:30:05.600000,2026-09-18T06:30:06.100000,9.924497634959005,76.24286271086254,POTHOLE,4,1,0.97
E_00882,BUS_007,PASS_01_007_01,SEG_065,2026-09-18T06:30:05.700000,2026-09-18T06:30:06.600000,2026-09-18T06:30:07.500000,9.923224191762117,76.2415023539636,BROKEN_PATCH,1,1,0.735
E_00883,BUS_007,PASS_01_007_01,SEG_068,2026-09-18T06:30:10.700000,2026-09-18T06:30:11.200000,2026-09-18T06:30:11.700000,9.919650153921545,76.23945408345043,POTHOLE,4,1,0.889
E_00884,BUS_007,PASS_01_007_01,SEG_070,2026-09-18T06:30:06.600000,2026-09-18T06:30:07.100000,2026-09-18T06:30:07.600000,9.917531800247323,76.23844587018345,POTHOLE,3,1,0.855
E_00885,BUS_007,PASS_01_007_01,SEG_074,2026-09-18T06:30:05.700000,2026-09-18T06:30:06.800000,2026-09-18T06:30:07.900000,9.913603009760761,76.23530886203459,BROKEN_PATCH,1,1,0.746
E_00886,BUS_007,PASS_01_007_01,SEG_076,2026-09-18T06:30:06.400000,2026-09-18T06:30:07.200000,2026-09-18T06:30:08,9.91103289264473,76.23533860835471,BROKEN_PATCH,4,1,0.897
E_00887,BUS_007,PASS_01_007_01,SEG_078,2026-09-18T06:30:04.400000,2026-09-18T06:30:05.400000,2026-09-18T06:30:06.400000,9.909385575477971,76.23569066655935,BROKEN_PATCH,1,1,0.68
E_00888,BUS_007,PASS_01_007_01,SEG_081,2026-09-18T06:30:05,2026-09-18T06:30:05.900000,2026-09-18T06:30:06.800000,9.906425989692313,76.23657590601971,BROKEN_PATCH,5,1,0.941
E_00889,BUS_007,PASS_01_007_01,SEG_087,2026-09-18T06:30:03.900000,2026-09-18T06:30:04.400000,2026-09-18T06:30:04.900000,9.900005008913734,76.23773075992763,SPEED_BREAKER,1,1,0.717
E_00890,BUS_007,PASS_01_007_01,SEG_089,2026-09-18T06:30:07.200000,2026-09-18T06:30:07.800000,2026-09-18T06:30:08.400000,9.89767018354372,76.23828224831247,SPEED_BREAKER,1,1,0.714
E_00891,BUS_007,PASS_01_007_01,SEG_093,2026-09-18T06:30:06.100000,2026-09-18T06:30:06.700000,2026-09-18T06:30:07.300000,9.89226031935537,76.23869043569174,SPEED_BREAKER,5,1,0.968
E_00892,BUS_007,PASS_01_007_01,SEG_094,2026-09-18T06:30:10.200000,2026-09-18T06:30:10.800000,2026-09-18T06:30:11.400000,9.890778271887543,76.23870700265171,SPEED_BREAKER,3,1,0.848
E_00893,BUS_007,PASS_01_007_01,SEG_095,2026-09-18T06:30:06.600000,2026-09-18T06:30:07.200000,2026-09-18T06:30:07.800000,9.88957766478626,76.23849778541751,SPEED_BREAKER,1,1,0.762
E_00894,BUS_007,PASS_01_007_01,SEG_098,2026-09-18T06:30:07.100000,2026-09-18T06:30:07.700000,2026-09-18T06:30:08.300000,9.886356418043261,76.23838116532586,SPEED_BREAKER,2,1,0.755
E_00895,BUS_007,PASS_01_007_01,SEG_101,2026-09-18T06:30:06,2026-09-18T06:30:09.900000,2026-09-18T06:30:13.800000,9.882529899669391,76.23834415110397,ROUGHNESS,2,1,0.793
E_00896,BUS_007,PASS_01_007_01,SEG_106,2026-09-18T06:30:04.600000,2026-09-18T06:30:08.500000,2026-09-18T06:30:12.400000,9.876873949725226,76.23907143565195,ROUGHNESS,3,1,0.865
E_00897,BUS_007,PASS_01_007_01,SEG_107,2026-09-18T06:30:06.400000,2026-09-18T06:30:06.700000,2026-09-18T06:30:06.900000,9.875579040440906,76.23973091597048,POTHOLE,3,1,0.83
E_00898,BUS_007,PASS_01_007_01,SEG_107,2026-09-18T06:30:07,2026-09-18T06:30:10.900000,2026-09-18T06:30:14.800000,9.875398113117377,76.23974918399111,ROUGHNESS,4,1,0.913
E_00899,BUS_007,PASS_01_007_01,SEG_109,2026-09-18T06:30:04.700000,2026-09-18T06:30:08.600000,2026-09-18T06:30:12.500000,9.873413605628306,76.24019553099748,ROUGHNESS,5,1,0.947
E_00900,BUS_007,PASS_01_007_01,SEG_110,2026-09-18T06:30:08,2026-09-18T06:30:08.500000,2026-09-18T06:30:09,9.872312437479449,76.24047456864926,POTHOLE,4,1,0.88
E_00901,BUS_007,PASS_01_007_01,SEG_111,2026-09-18T06:30:08.600000,2026-09-18T06:30:09.100000,2026-09-18T06:30:09.600000,9.870973546240663,76.24080025737014,POTHOLE,2,1,0.782
E_00902,BUS_007,PASS_01_007_01,SEG_112,2026-09-18T06:30:03.900000,2026-09-18T06:30:06.500000,2026-09-18T06:30:09.100000,9.869777446202644,76.2407096578239,ROUGHNESS,5,1,0.949
E_00903,BUS_007,PASS_01_007_01,SEG_113,2026-09-18T06:30:07.400000,2026-09-18T06:30:07.900000,2026-09-18T06:30:08.400000,9.86908394260828,76.24016031557323,POTHOLE,5,1,0.97
E_00904,BUS_007,PASS_01_007_01,SEG_114,2026-09-18T06:30:06.400000,2026-09-18T06:30:06.900000,2026-09-18T06:30:07.400000,9.868076796624099,76.23977082591578,POTHOLE,4,1,0.87
E_00905,BUS_007,PASS_01_007_01,SEG_116,2026-09-18T06:30:03.400000,2026-09-18T06:30:07.300000,2026-09-18T06:30:11.200000,9.865672222722832,76.23818356828288,ROUGHNESS,2,1,0.785
E_00906,BUS_007,PASS_01_007_01,SEG_117,2026-09-18T06:30:05.400000,2026-09-18T06:30:05.900000,2026-09-18T06:30:06.400000,9.864732210041431,76.23727911069705,POTHOLE,2,1,0.858
